Index,路名,起點,終點,速限,經度,緯度,Geohash
383,國道5號,14.7k,54.3k,90,121.778420,24.776540,wsqsgnk
384,國道5號,14.7k,54.3k,90,121.778430,24.776480,wsqsgnk
385,國道5號,14.7k,54.3k,90,121.778430,24.776460,wsqsgnk
386,國道5號,14.7k,54.3k,90,121.778440,24.776410,wsqsgnk
387,國道5號,14.7k,54.3k,90,121.778440,24.776390,wsqsgnk
388,國道5號,14.7k,54.3k,90,121.778440,24.776380,wsqsgnk
389,國道5號,14.7k,54.3k,90,121.778520,24.775890,wsqsgnk
390,國道5號,14.7k,54.3k,90,121.778700,24.774730,wsqsgnh
391,國道5號,14.7k,54.3k,90,121.778780,24.774210,wsqsgnh
392,國道5號,14.7k,54.3k,90,121.778790,24.774210,wsqsgnh
393,國道5號,14.7k,54.3k,90,121.778790,24.774140,wsqsgju
394,國道5號,14.7k,54.3k,90,121.778800,24.774080,wsqsgju
395,國道5號,14.7k,54.3k,90,121.778890,24.773400,wsqsgju
396,國道5號,14.7k,54.3k,90,121.778900,24.773340,wsqsgju
397,國道5號,14.7k,54.3k,90,121.778900,24.773330,wsqsgju
398,國道5號,14.7k,54.3k,90,121.778910,24.773210,wsqsgju
399,國道5號,14.7k,54.3k,90,121.778930,24.773070,wsqsgju
400,國道5號,14.7k,54.3k,90,121.778930,24.773020,wsqsgju
401,國道5號,14.7k,54.3k,90,121.778940,24.772940,wsqsgju
402,國道5號,14.7k,54.3k,90,121.778950,24.772840,wsqsgju
403,國道5號,14.7k,54.3k,90,121.778960,24.772610,wsqsgjs
404,國道5號,14.7k,54.3k,90,121.778980,24.772380,wsqsgjs
405,國道5號,14.7k,54.3k,90,121.778990,24.772150,wsqsgjs
406,國道5號,14.7k,54.3k,90,121.779010,24.771910,wsqsgjs
407,國道5號,14.7k,54.3k,90,121.779010,24.771710,wsqsgjs
408,國道5號,14.7k,54.3k,90,121.779010,24.771680,wsqsgjs
409,國道5號,14.7k,54.3k,90,121.779020,24.771640,wsqsgjs
410,國道5號,14.7k,54.3k,90,121.779020,24.771590,wsqsgjs
411,國道5號,14.7k,54.3k,90,121.779020,24.771450,wsqsgjs
412,國道5號,14.7k,54.3k,90,121.779030,24.771210,wsqsgjk
413,國道5號,14.7k,54.3k,90,121.779030,24.770980,wsqsgjk
414,國道5號,14.7k,54.3k,90,121.779030,24.770750,wsqsgjk
415,國道5號,14.7k,54.3k,90,121.779030,24.770510,wsqsgjk
416,國道5號,14.7k,54.3k,90,121.779020,24.770280,wsqsgjk
417,國道5號,14.7k,54.3k,90,121.779010,24.770050,wsqsgjh
418,國道5號,14.7k,54.3k,90,121.779000,24.769810,wsqsgjh
419,國道5號,14.7k,54.3k,90,121.778990,24.769580,wsqsgjh
420,國道5號,14.7k,54.3k,90,121.778960,24.769300,wsqsgjh
421,國道5號,14.7k,54.3k,90,121.778950,24.769180,wsqsgjh
422,國道5號,14.7k,54.3k,90,121.778950,24.769130,wsqsgjh
423,國道5號,14.7k,54.3k,90,121.778950,24.769080,wsqsgjh
424,國道5號,14.7k,54.3k,90,121.778950,24.769070,wsqsgjh
425,國道5號,14.7k,54.3k,90,121.778950,24.769040,wsqsgjh
426,國道5號,14.7k,54.3k,90,121.778920,24.768790,wsqsgjh
427,國道5號,14.7k,54.3k,90,121.778890,24.768530,wsqsghu
428,國道5號,14.7k,54.3k,90,121.778850,24.768270,wsqsghu
429,國道5號,14.7k,54.3k,90,121.778820,24.768020,wsqsghu
430,國道5號,14.7k,54.3k,90,121.778790,24.767760,wsqsghu
431,國道5號,14.7k,54.3k,90,121.778740,24.767510,wsqsghu
432,國道5號,14.7k,54.3k,90,121.778690,24.767260,wsqsghs
433,國道5號,14.7k,54.3k,90,121.778660,24.767000,wsqsghs
434,國道5號,14.7k,54.3k,90,121.778600,24.766740,wsqsghs
435,國道5號,14.7k,54.3k,90,121.778600,24.766730,wsqsghs
436,國道5號,14.7k,54.3k,90,121.778580,24.766630,wsqsghs
437,國道5號,14.7k,54.3k,90,121.778580,24.766620,wsqsghs
438,國道5號,14.7k,54.3k,90,121.778570,24.766590,wsqsghs
439,國道5號,14.7k,54.3k,90,121.778560,24.766550,wsqsghs
440,國道5號,14.7k,54.3k,90,121.778560,24.766490,wsqsghs
441,國道5號,14.7k,54.3k,90,121.778510,24.766240,wsqsghs
442,國道5號,14.7k,54.3k,90,121.778500,24.766230,wsqsghs
443,國道5號,14.7k,54.3k,90,121.778460,24.765990,wsqsghs
444,國道5號,14.7k,54.3k,90,121.778410,24.765730,wsqsghk
445,國道5號,14.7k,54.3k,90,121.778360,24.765480,wsqsghk
446,國道5號,14.7k,54.3k,90,121.778310,24.765230,wsqsghk
447,國道5號,14.7k,54.3k,90,121.778270,24.764970,wsqsghk
448,國道5號,14.7k,54.3k,90,121.778220,24.764720,wsqsghk
449,國道5號,14.7k,54.3k,90,121.778180,24.764520,wsqsghh
450,國道5號,14.7k,54.3k,90,121.778180,24.764470,wsqsghh
451,國道5號,14.7k,54.3k,90,121.778130,24.764210,wsqsghh
452,國道5號,14.7k,54.3k,90,121.778090,24.763960,wsqsghh
453,國道5號,14.7k,54.3k,90,121.778050,24.763700,wsqsghh
454,國道5號,14.7k,54.3k,90,121.778020,24.763450,wsqsghh
455,國道5號,14.7k,54.3k,90,121.777980,24.763190,wsqsghh
456,國道5號,14.7k,54.3k,90,121.777950,24.762930,wsqsg5g
457,國道5號,14.7k,54.3k,90,121.777920,24.762680,wsqsg5g
458,國道5號,14.7k,54.3k,90,121.777910,24.762520,wsqsg5g
459,國道5號,14.7k,54.3k,90,121.777910,24.762500,wsqsg5g
460,國道5號,14.7k,54.3k,90,121.777910,24.762480,wsqsg5g
461,國道5號,14.7k,54.3k,90,121.777900,24.762450,wsqsg5g
462,國道5號,14.7k,54.3k,90,121.777900,24.762430,wsqsg5g
463,國道5號,14.7k,54.3k,90,121.777900,24.762420,wsqsg5g
464,國道5號,14.7k,54.3k,90,121.777890,24.762180,wsqsg5g
465,國道5號,14.7k,54.3k,90,121.777880,24.762170,wsqsg5g
466,國道5號,14.7k,54.3k,90,121.777880,24.762100,wsqsg5g
467,國道5號,14.7k,54.3k,90,121.777870,24.762020,wsqsg5g
468,國道5號,14.7k,54.3k,90,121.777860,24.761910,wsqsg5g
469,國道5號,14.7k,54.3k,90,121.777850,24.761650,wsqsg5e
470,國道5號,14.7k,54.3k,90,121.777840,24.761360,wsqsg5e
471,國道5號,14.7k,54.3k,90,121.777830,24.761260,wsqsg5e
472,國道5號,14.7k,54.3k,90,121.777830,24.761230,wsqsg5e
473,國道5號,14.7k,54.3k,90,121.777830,24.761200,wsqsg5e
474,國道5號,14.7k,54.3k,90,121.777830,24.761140,wsqsg5e
475,國道5號,14.7k,54.3k,90,121.777820,24.760960,wsqsg5e
476,國道5號,14.7k,54.3k,90,121.777820,24.760780,wsqsg5e
477,國道5號,14.7k,54.3k,90,121.777820,24.760740,wsqsg5e
478,國道5號,14.7k,54.3k,90,121.777820,24.760700,wsqsg5e
479,國道5號,14.7k,54.3k,90,121.777820,24.760590,wsqsg5e
480,國道5號,14.7k,54.3k,90,121.777820,24.760480,wsqsg5e
481,國道5號,14.7k,54.3k,90,121.777830,24.760450,wsqsg5e
482,國道5號,14.7k,54.3k,90,121.777830,24.760400,wsqsg57
483,國道5號,14.7k,54.3k,90,121.777830,24.760210,wsqsg57
484,國道5號,14.7k,54.3k,90,121.777830,24.760150,wsqsg57
485,國道5號,14.7k,54.3k,90,121.777830,24.760050,wsqsg57
486,國道5號,14.7k,54.3k,90,121.777830,24.759960,wsqsg57
487,國道5號,14.7k,54.3k,90,121.777830,24.759830,wsqsg57
488,國道5號,14.7k,54.3k,90,121.777850,24.759630,wsqsg57
489,國道5號,14.7k,54.3k,90,121.777850,24.759440,wsqsg57
490,國道1號,159.5k,356.2k,110,120.241910,23.121470,wsje81j
491,國道1號,159.5k,356.2k,110,120.242230,23.120740,wsje81j
492,國道1號,159.5k,356.2k,110,120.242390,23.120340,wsje80v
493,國道1號,159.5k,356.2k,110,120.243160,23.118450,wsje80w
494,國道1號,159.5k,356.2k,110,120.243460,23.117710,wsje80q
495,國道1號,159.5k,356.2k,110,120.243480,23.117650,wsje80q
496,國道1號,159.5k,356.2k,110,120.243510,23.117610,wsje80q
497,國道1號,159.5k,356.2k,110,120.243520,23.117570,wsje80q
498,國道1號,159.5k,356.2k,110,120.243550,23.117510,wsje80q
499,國道1號,159.5k,356.2k,110,120.243880,23.116610,wsje80q
500,國道1號,159.5k,356.2k,110,120.244290,23.115480,wsje80p
501,國道1號,159.5k,356.2k,110,120.244480,23.115020,wsje2pz
502,國道1號,159.5k,356.2k,110,120.244490,23.114970,wsje2pz
503,國道1號,159.5k,356.2k,110,120.244970,23.113610,wsje2px
504,國道1號,159.5k,356.2k,110,120.244990,23.113560,wsje2px
505,國道1號,159.5k,356.2k,110,120.245360,23.112450,wsje2pr
506,國道1號,159.5k,356.2k,110,120.245410,23.112290,wsje2r2
507,國道1號,159.5k,356.2k,110,120.245420,23.112260,wsje2r2
508,國道1號,159.5k,356.2k,110,120.245440,23.112230,wsje2r2
509,國道1號,159.5k,356.2k,110,120.245500,23.112040,wsje2r2
510,國道1號,159.5k,356.2k,110,120.245800,23.111140,wsje2r2
511,國道1號,159.5k,356.2k,110,120.246040,23.110410,wsje2r0
512,國道1號,159.5k,356.2k,110,120.246280,23.109670,wsje2qb
513,國道1號,159.5k,356.2k,110,120.246450,23.109080,wsje2qb
514,國道1號,159.5k,356.2k,110,120.246520,23.108830,wsje2qb
515,國道1號,159.5k,356.2k,110,120.246760,23.108050,wsje2q9
516,國道1號,159.5k,356.2k,110,120.246860,23.107670,wsje2q9
517,國道1號,159.5k,356.2k,110,120.246870,23.107660,wsje2q9
518,國道1號,159.5k,356.2k,110,120.246880,23.107640,wsje2q9
519,國道1號,159.5k,356.2k,110,120.246910,23.107520,wsje2q9
520,國道1號,159.5k,356.2k,110,120.247080,23.106970,wsje2q3
521,國道1號,159.5k,356.2k,110,120.247320,23.106060,wsje2q3
522,國道1號,159.5k,356.2k,110,120.247320,23.106050,wsje2q3
523,國道1號,159.5k,356.2k,110,120.247330,23.106040,wsje2q3
524,國道1號,159.5k,356.2k,110,120.247520,23.105360,wsje2q1
525,國道1號,159.5k,356.2k,110,120.247630,23.104950,wsje2q1
526,國道1號,159.5k,356.2k,110,120.247690,23.104730,wsje2q1
527,國道1號,159.5k,356.2k,110,120.247810,23.104260,wsje2q1
528,國道1號,159.5k,356.2k,110,120.247870,23.103980,wsje2mc
529,國道1號,159.5k,356.2k,110,120.247880,23.103980,wsje2mc
530,國道1號,159.5k,356.2k,110,120.247960,23.103660,wsje2mc
531,國道1號,159.5k,356.2k,110,120.247960,23.103620,wsje2mc
532,國道1號,159.5k,356.2k,110,120.247980,23.103560,wsje2mc
533,國道1號,159.5k,356.2k,110,120.248280,23.102310,wsje2md
534,國道1號,159.5k,356.2k,110,120.248600,23.100800,wsje2m6
535,國道1號,159.5k,356.2k,110,120.248620,23.100730,wsje2m6
536,國道1號,159.5k,356.2k,110,120.248630,23.100670,wsje2m6
537,國道1號,159.5k,356.2k,110,120.248640,23.100600,wsje2m6
538,國道1號,159.5k,356.2k,110,120.248670,23.100430,wsje2m6
539,國道1號,159.5k,356.2k,110,120.248730,23.100040,wsje2m4
540,國道1號,159.5k,356.2k,110,120.248780,23.099750,wsje2m4
541,國道1號,159.5k,356.2k,110,120.249090,23.098330,wsje2kf
542,國道1號,159.5k,356.2k,110,120.249150,23.098060,wsje2kf
543,國道1號,159.5k,356.2k,110,120.249480,23.096400,wsje2kd
544,國道1號,159.5k,356.2k,110,120.249540,23.096090,wsje2ke
545,國道1號,159.5k,356.2k,110,120.249940,23.093970,wsje2k5
546,國道1號,159.5k,356.2k,110,120.250190,23.092630,wsje27g
547,國道1號,159.5k,356.2k,110,120.250430,23.091530,wsje27e
548,國道1號,159.5k,356.2k,110,120.250480,23.091260,wsje27e
549,國道1號,159.5k,356.2k,110,120.250590,23.090660,wsje27e
550,國道1號,159.5k,356.2k,110,120.250720,23.089860,wsje277
551,國道1號,159.5k,356.2k,110,120.250770,23.089560,wsje277
552,國道1號,159.5k,356.2k,110,120.250780,23.089500,wsje277
553,國道1號,159.5k,356.2k,110,120.250790,23.089470,wsje277
554,國道1號,159.5k,356.2k,110,120.250790,23.089460,wsje277
555,國道1號,159.5k,356.2k,110,120.250790,23.089420,wsje277
556,國道1號,159.5k,356.2k,110,120.250790,23.089390,wsje277
557,國道1號,159.5k,356.2k,110,120.250790,23.089380,wsje277
558,國道1號,159.5k,356.2k,110,120.250820,23.089210,wsje277
559,國道1號,159.5k,356.2k,110,120.250950,23.088380,wsje27h
560,國道1號,159.5k,356.2k,110,120.251060,23.087700,wsje26u
561,國道1號,159.5k,356.2k,110,120.251120,23.087260,wsje26u
562,國道1號,159.5k,356.2k,110,120.251140,23.087070,wsje26u
563,國道1號,159.5k,356.2k,110,120.251150,23.087050,wsje26u
564,國道1號,159.5k,356.2k,110,120.251340,23.085650,wsje26s
565,國道1號,159.5k,356.2k,110,120.251340,23.085580,wsje26s
566,國道1號,159.5k,356.2k,110,120.251410,23.085160,wsje26s
567,國道1號,159.5k,356.2k,110,120.251520,23.084410,wsje26k
568,國道1號,159.5k,356.2k,110,120.251590,23.083830,wsje26k
569,國道1號,159.5k,356.2k,110,120.251670,23.083210,wsje26h
570,國道5號,14.7k,54.3k,90,121.711500,24.943140,wsqtcsg
571,國道5號,14.7k,54.3k,90,121.711520,24.943110,wsqtcsg
572,國道5號,14.7k,54.3k,90,121.711540,24.943080,wsqtcse
573,國道5號,14.7k,54.3k,90,121.711550,24.943070,wsqtcse
574,國道5號,14.7k,54.3k,90,121.711670,24.942870,wsqtcse
575,國道5號,14.7k,54.3k,90,121.711670,24.942860,wsqtcse
576,國道5號,14.7k,54.3k,90,121.711730,24.942770,wsqtcse
577,國道5號,14.7k,54.3k,90,121.711790,24.942670,wsqtcse
578,國道5號,14.7k,54.3k,90,121.711840,24.942590,wsqtcse
579,國道5號,14.7k,54.3k,90,121.711940,24.942420,wsqtcse
580,國道5號,14.7k,54.3k,90,121.712290,24.941810,wsqtcss
581,國道5號,14.7k,54.3k,90,121.712360,24.941690,wsqtcsk
582,國道5號,14.7k,54.3k,90,121.712380,24.941670,wsqtcsk
583,國道5號,14.7k,54.3k,90,121.712390,24.941650,wsqtcsk
584,國道5號,14.7k,54.3k,90,121.712980,24.940670,wsqtcsk
585,國道5號,14.7k,54.3k,90,121.713030,24.940600,wsqtcsk
586,國道5號,14.7k,54.3k,90,121.713070,24.940550,wsqtcsk
587,國道5號,14.7k,54.3k,90,121.713080,24.940520,wsqtcsk
588,國道5號,14.7k,54.3k,90,121.713140,24.940420,wsqtcsk
589,國道5號,14.7k,54.3k,90,121.713200,24.940320,wsqtcsh
590,國道5號,14.7k,54.3k,90,121.713370,24.940050,wsqtcsh
591,國道5號,14.7k,54.3k,90,121.713500,24.939840,wsqtcsj
592,國道5號,14.7k,54.3k,90,121.713590,24.939680,wsqtcsj
593,國道5號,14.7k,54.3k,90,121.713790,24.939340,wsqtcsj
594,國道5號,14.7k,54.3k,90,121.714200,24.938690,wsqtcev
595,國道5號,14.7k,54.3k,90,121.714250,24.938620,wsqtcev
596,國道5號,14.7k,54.3k,90,121.714260,24.938590,wsqtcev
597,國道5號,14.7k,54.3k,90,121.714280,24.938570,wsqtcev
598,國道5號,14.7k,54.3k,90,121.714310,24.938530,wsqtcev
599,國道5號,14.7k,54.3k,90,121.714320,24.938520,wsqtcev
600,國道5號,14.7k,54.3k,90,121.714440,24.938340,wsqtcev
601,國道5號,14.7k,54.3k,90,121.715220,24.937340,wsqtcew
602,國道5號,14.7k,54.3k,90,121.715680,24.936810,wsqtcew
603,國道5號,14.7k,54.3k,90,121.716240,24.936210,wsqtcer
604,國道5號,14.7k,54.3k,90,121.716480,24.935990,wsqtcer
605,國道5號,14.7k,54.3k,90,121.717700,24.934910,wsqtcg2
606,國道5號,14.7k,54.3k,90,121.718440,24.934240,wsqtcg0
607,國道5號,14.7k,54.3k,90,121.718860,24.933800,wsqtcg0
608,國道5號,14.7k,54.3k,90,121.719340,24.933290,wsqtcfc
609,國道5號,14.7k,54.3k,90,121.719510,24.933060,wsqtcfc
610,國道5號,14.7k,54.3k,90,121.720000,24.932430,wsqtcfc
611,國道5號,14.7k,54.3k,90,121.720300,24.931990,wsqtcfd
612,國道5號,14.7k,54.3k,90,121.720310,24.931970,wsqtcfd
613,國道5號,14.7k,54.3k,90,121.720330,24.931950,wsqtcfd
614,國道5號,14.7k,54.3k,90,121.720400,24.931840,wsqtcfd
615,國道5號,14.7k,54.3k,90,121.720580,24.931570,wsqtcfd
616,國道5號,14.7k,54.3k,90,121.720600,24.931540,wsqtcfd
617,國道5號,14.7k,54.3k,90,121.720630,24.931500,wsqtcfd
618,國道5號,14.7k,54.3k,90,121.720790,24.931250,wsqtcfd
619,國道5號,14.7k,54.3k,90,121.720800,24.931230,wsqtcfd
620,國道5號,14.7k,54.3k,90,121.720820,24.931210,wsqtcfd
621,國道5號,14.7k,54.3k,90,121.721170,24.930680,wsqtcf6
622,國道5號,14.7k,54.3k,90,121.721250,24.930560,wsqtcf6
623,國道5號,14.7k,54.3k,90,121.721260,24.930540,wsqtcf6
624,國道5號,14.7k,54.3k,90,121.721280,24.930520,wsqtcf6
625,國道5號,14.7k,54.3k,90,121.721430,24.930290,wsqtcf6
626,國道5號,14.7k,54.3k,90,121.721440,24.930270,wsqtcf6
627,國道5號,14.7k,54.3k,90,121.721460,24.930250,wsqtcf6
628,國道5號,14.7k,54.3k,90,121.721770,24.929770,wsqtcf7
629,國道5號,14.7k,54.3k,90,121.721820,24.929680,wsqtcf7
630,國道5號,14.7k,54.3k,90,121.721950,24.929490,wsqtcf7
631,國道5號,14.7k,54.3k,90,121.722000,24.929430,wsqtcf7
632,國道5號,14.7k,54.3k,90,121.722040,24.929360,wsqtcf7
633,國道5號,14.7k,54.3k,90,121.722070,24.929310,wsqtcf5
634,國道5號,14.7k,54.3k,90,121.722080,24.929290,wsqtcf5
635,國道5號,14.7k,54.3k,90,121.722100,24.929270,wsqtcf5
636,國道5號,14.7k,54.3k,90,121.722120,24.929240,wsqtcf5
637,國道5號,14.7k,54.3k,90,121.722230,24.929070,wsqtcf5
638,國道5號,14.7k,54.3k,90,121.722270,24.929000,wsqtcf5
639,國道5號,14.7k,54.3k,90,121.722340,24.928900,wsqtcf5
640,國道5號,14.7k,54.3k,90,121.722400,24.928810,wsqtcf5
641,國道5號,14.7k,54.3k,90,121.722490,24.928670,wsqtcf5
642,國道5號,14.7k,54.3k,90,121.722760,24.928270,wsqtcf5
643,國道5號,14.7k,54.3k,90,121.722770,24.928250,wsqtcf5
644,國道5號,14.7k,54.3k,90,121.722780,24.928230,wsqtcf5
645,國道5號,14.7k,54.3k,90,121.722850,24.928130,wsqtcf5
646,國道5號,14.7k,54.3k,90,121.722970,24.927940,wsqtccg
647,國道5號,14.7k,54.3k,90,121.722990,24.927900,wsqtccg
648,國道5號,14.7k,54.3k,90,121.723010,24.927870,wsqtccg
649,國道5號,14.7k,54.3k,90,121.723290,24.927450,wsqtccu
650,國道5號,14.7k,54.3k,90,121.723300,24.927430,wsqtccu
651,國道5號,14.7k,54.3k,90,121.723320,24.927400,wsqtccu
652,國道5號,14.7k,54.3k,90,121.724640,24.925370,wsqtcct
653,國道5號,14.7k,54.3k,90,121.724650,24.925360,wsqtcct
654,國道5號,14.7k,54.3k,90,121.724660,24.925350,wsqtcct
655,國道5號,14.7k,54.3k,90,121.724670,24.925320,wsqtcct
656,國道5號,14.7k,54.3k,90,121.724780,24.925160,wsqtccm
657,國道5號,14.7k,54.3k,90,121.726100,24.923330,wsqtccn
658,國道5號,14.7k,54.3k,90,121.726810,24.922370,wsqtcby
659,國道5號,14.7k,54.3k,90,121.727830,24.921150,wsqtcbz
660,國道5號,14.7k,54.3k,90,121.728230,24.920670,wsqtcbx
661,國道5號,14.7k,54.3k,90,121.729190,24.919610,wsqtf02
662,國道5號,14.7k,54.3k,90,121.730490,24.918250,wsqtf01
663,國道5號,14.7k,54.3k,90,121.730550,24.918190,wsqtf01
664,國道5號,14.7k,54.3k,90,121.732010,24.916790,wsqtdpf
665,國道5號,14.7k,54.3k,90,121.733060,24.915880,wsqtdpg
666,國道5號,14.7k,54.3k,90,121.733620,24.915380,wsqtdpe
667,國道5號,14.7k,54.3k,90,121.734640,24.914570,wsqtdps
668,國道5號,14.7k,54.3k,90,121.736970,24.912780,wsqtdpn
669,國道5號,14.7k,54.3k,90,121.737820,24.912120,wsqtdpn
670,國道5號,14.7k,54.3k,90,121.743120,24.908040,wsqtdq6
671,國道5號,14.7k,54.3k,90,121.745380,24.906300,wsqtdqh
672,國道5號,14.7k,54.3k,90,121.749420,24.903200,wsqtdmr
673,國道5號,14.7k,54.3k,90,121.749490,24.903150,wsqtdmr
674,國道5號,14.7k,54.3k,90,121.749550,24.903100,wsqtdmr
675,國道5號,14.7k,54.3k,90,121.749850,24.902870,wsqtdmr
676,國道5號,14.7k,54.3k,90,121.749920,24.902820,wsqtdmr
677,國道5號,14.7k,54.3k,90,121.749980,24.902780,wsqtdmr
678,國道5號,14.7k,54.3k,90,121.750280,24.902540,wsqtdmr
679,國道5號,14.7k,54.3k,90,121.751430,24.901570,wsqtdt0
680,國道5號,14.7k,54.3k,90,121.752530,24.900590,wsqtdt1
681,國道5號,14.7k,54.3k,90,121.752810,24.900330,wsqtdsc
682,國道5號,14.7k,54.3k,90,121.753040,24.900110,wsqtdsc
683,國道5號,14.7k,54.3k,90,121.753100,24.900060,wsqtdsc
684,國道5號,14.7k,54.3k,90,121.753160,24.900000,wsqtdsc
685,國道5號,14.7k,54.3k,90,121.753900,24.899300,wsqtdsf
686,國道5號,14.7k,54.3k,90,121.754260,24.898910,wsqtdsd
687,國道5號,14.7k,54.3k,90,121.754310,24.898870,wsqtdsd
688,國道5號,14.7k,54.3k,90,121.754350,24.898830,wsqtdsd
689,國道5號,14.7k,54.3k,90,121.754810,24.898330,wsqtdse
690,國道5號,14.7k,54.3k,90,121.754820,24.898330,wsqtdse
691,國道5號,14.7k,54.3k,90,121.755440,24.897650,wsqtds7
692,國道5號,14.7k,54.3k,90,121.755460,24.897620,wsqtds7
693,國道5號,14.7k,54.3k,90,121.755480,24.897610,wsqtds7
694,國道5號,14.7k,54.3k,90,121.755490,24.897600,wsqtds7
695,國道5號,14.7k,54.3k,90,121.755510,24.897580,wsqtds7
696,國道5號,14.7k,54.3k,90,121.755520,24.897560,wsqtds7
697,國道5號,14.7k,54.3k,90,121.756100,24.896930,wsqtdsk
698,國道5號,14.7k,54.3k,90,121.756800,24.896110,wsqtdsh
699,國道5號,14.7k,54.3k,90,121.757430,24.895330,wsqtdsj
700,國道5號,14.7k,54.3k,90,121.758060,24.894520,wsqtdev
701,國道5號,14.7k,54.3k,90,121.758060,24.894510,wsqtdev
702,國道5號,14.7k,54.3k,90,121.758680,24.893690,wsqtdev
703,國道5號,14.7k,54.3k,90,121.758980,24.893260,wsqtdew
704,國道5號,14.7k,54.3k,90,121.759460,24.892580,wsqtdew
705,國道5號,14.7k,54.3k,90,121.760280,24.891400,wsqtder
706,國道5號,14.7k,54.3k,90,121.763400,24.886810,wsqtdf9
707,國道5號,14.7k,54.3k,90,121.764230,24.885620,wsqtdf6
708,國道5號,14.7k,54.3k,90,121.765220,24.884210,wsqtdf4
709,國道5號,14.7k,54.3k,90,121.766630,24.882190,wsqtdce
710,國道5號,14.7k,54.3k,90,121.767490,24.881080,wsqtdck
711,國道5號,14.7k,54.3k,90,121.768340,24.880020,wsqtdck
712,國道5號,14.7k,54.3k,90,121.768820,24.879440,wsqtdcj
713,國道5號,14.7k,54.3k,90,121.769550,24.878600,wsqtdcj
714,國道5號,14.7k,54.3k,90,121.769870,24.878270,wsqtdby
715,國道5號,14.7k,54.3k,90,121.770470,24.877640,wsqtdby
716,國道5號,14.7k,54.3k,90,121.771340,24.876720,wsqtdbx
717,國道5號,14.7k,54.3k,90,121.772560,24.875570,wsqte02
718,國道5號,14.7k,54.3k,90,121.772590,24.875540,wsqte02
719,國道5號,14.7k,54.3k,90,121.772620,24.875510,wsqte02
720,國道5號,14.7k,54.3k,90,121.774920,24.873330,wsqte01
721,國道5號,14.7k,54.3k,90,121.775120,24.873150,wsqte01
722,國道5號,14.7k,54.3k,90,121.775200,24.873070,wsqte01
723,國道5號,14.7k,54.3k,90,121.775310,24.872970,wsqt7pf
724,國道5號,14.7k,54.3k,90,121.775510,24.872780,wsqt7pf
725,國道5號,14.7k,54.3k,90,121.775540,24.872760,wsqt7pf
726,國道5號,14.7k,54.3k,90,121.775570,24.872730,wsqt7pf
727,國道5號,14.7k,54.3k,90,121.776640,24.871720,wsqt7pg
728,國道5號,14.7k,54.3k,90,121.777540,24.870870,wsqt7pe
729,國道5號,14.7k,54.3k,90,121.778690,24.869790,wsqt7pk
730,國道5號,14.7k,54.3k,90,121.779460,24.869040,wsqt7pm
731,國道5號,14.7k,54.3k,90,121.779790,24.868740,wsqt7pj
732,國道5號,14.7k,54.3k,90,121.779790,24.868720,wsqt7pj
733,國道5號,14.7k,54.3k,90,121.779810,24.868710,wsqt7pj
734,國道5號,14.7k,54.3k,90,121.781230,24.867370,wsqt7ny
735,國道5號,14.7k,54.3k,90,121.781270,24.867350,wsqt7ny
736,國道5號,14.7k,54.3k,90,121.781300,24.867320,wsqt7ny
737,國道5號,14.7k,54.3k,90,121.782920,24.865790,wsqt7nx
738,國道5號,14.7k,54.3k,90,121.782960,24.865760,wsqt7nx
739,國道5號,14.7k,54.3k,90,121.783000,24.865720,wsqt7nx
740,國道5號,14.7k,54.3k,90,121.783060,24.865670,wsqt7nx
741,國道5號,14.7k,54.3k,90,121.783060,24.865660,wsqt7nx
742,國道5號,14.7k,54.3k,90,121.783520,24.865260,wsqt7q8
743,國道5號,14.7k,54.3k,90,121.783640,24.865170,wsqt7q8
744,國道5號,14.7k,54.3k,90,121.784190,24.864690,wsqt7q2
745,國道5號,14.7k,54.3k,90,121.784590,24.864270,wsqt7q2
746,國道5號,14.7k,54.3k,90,121.785020,24.863830,wsqt7q3
747,國道5號,14.7k,54.3k,90,121.785870,24.862940,wsqt7q1
748,國道5號,14.7k,54.3k,90,121.785920,24.862870,wsqt7q1
749,國道5號,14.7k,54.3k,90,121.785990,24.862790,wsqt7q1
750,國道5號,14.7k,54.3k,90,121.786000,24.862760,wsqt7q1
751,國道5號,14.7k,54.3k,90,121.786040,24.862720,wsqt7q1
752,國道5號,14.7k,54.3k,90,121.786100,24.862640,wsqt7q1
753,國道5號,14.7k,54.3k,90,121.786460,24.862230,wsqt7q4
754,國道5號,14.7k,54.3k,90,121.786480,24.862210,wsqt7q4
755,國道5號,14.7k,54.3k,90,121.786490,24.862190,wsqt7q4
